id,gtw-id,time,frequency,data-rate,rssi,alt,lat,long
23,DresdenNeustadt,2020-12-10T13:42:11.677196036Z,868.1,SF9BW125,-121,116.4,51.0236,13.7408
23,eui-b827ebfffead3656,2020-12-10T13:42:11.677196036Z,868.1,SF9BW125,-117,116.4,51.0236,13.7408
24,eui-b827ebfffead3656,2020-12-10T13:42:35.643410837Z,868.1,SF9BW125,-119,126.3,51.0236,13.7408
25,eui-b827ebfffead3656,2020-12-10T13:43:23.593649806Z,868.1,SF9BW125,-120,135.5,51.0232,13.7438
26,DresdenNeustadt,2020-12-10T13:43:47.543125443Z,868.1,SF9BW125,-120,137.1,51.0233,13.744
26,eui-b827ebfffead3656,2020-12-10T13:43:47.543125443Z,868.1,SF9BW125,-117,137.1,51.0233,13.744
27,lolameussi,2020-12-10T14:13:18.991228289Z,868.1,SF9BW125,-117,119.2,51.0082,13.8484
28,lolameussi,2020-12-10T14:13:42.92792405Z,868.1,SF9BW125,-116,118.7,51.0102,13.8485
29,lolameussi,2020-12-10T14:14:06.969870116Z,868.1,SF9BW125,-107,114.9,51.0119,13.8481
30,lolameussi,2020-12-10T14:14:30.900898656Z,868.1,SF9BW125,-89,119.6,51.0142,13.8482
31,lolameussi,2020-12-10T14:14:54.834504306Z,868.1,SF9BW125,-109,115.6,51.0169,13.847
32,lolameussi,2020-12-10T14:15:18.870531849Z,868.1,SF9BW125,-118,115.6,51.0177,13.8437
33,eui-b827ebfffead3656,2020-12-10T14:45:58.531779735Z,868.1,SF9BW125,-120,107.7,51.0442,13.7804
34,eui-b827ebfffead3656,2020-12-10T14:53:16.70360338Z,868.1,SF9BW125,-119,122.9,51.0491,13.7459
35,eui-b827ebfffead3656,2020-12-10T14:54:04.636955175Z,868.1,SF9BW125,-117,121.8,51.0468,13.7425
36,eui-b827ebfffead3656,2020-12-10T14:54:28.622919497Z,868.1,SF9BW125,-119,122,51.0466,13.7418
37,eui-b827ebfffead3656,2020-12-10T14:55:16.562129615Z,868.1,SF9BW125,-119,124.3,51.0428,13.7367
38,eui-b827ebfffead3656,2020-12-10T14:55:40.513042901Z,868.1,SF9BW125,-115,124.7,51.0415,13.7354
39,eui-b827ebfffead3656,2020-12-10T14:56:04.471243216Z,868.1,SF9BW125,-117,125.7,51.0399,13.734
40,eui-b827ebfffead3656,2020-12-10T14:56:28.338985179Z,868.1,SF9BW125,-115,126,51.0386,13.7326
41,eui-b827ebfffead3656,2020-12-10T14:56:52.205865239Z,868.1,SF9BW125,-114,127.3,51.0385,13.7327
42,eui-b827ebfffead3656,2020-12-10T14:57:16.070840892Z,868.1,SF9BW125,-117,129.89,51.0385,13.7327
43,eui-b827ebfffead3656,2020-12-10T14:57:39.984184532Z,868.1,SF9BW125,-111,125.3,51.0371,13.7323
44,eui-b827ebfffead3656,2020-12-10T14:58:03.957357905Z,868.1,SF9BW125,-107,127.5,51.0342,13.7309
45,eui-b827ebfffead3656,2020-12-10T14:58:27.928756671Z,868.1,SF9BW125,-113,134.89,51.0317,13.7301
46,eui-b827ebfffead3656,2020-12-10T14:58:51.890712118Z,868.1,SF9BW125,-105,139,51.0305,13.7305
47,eui-b827ebfffead3656,2020-12-10T14:59:15.860968816Z,868.1,SF9BW125,-107,139,51.0305,13.7305
48,eui-b827ebfffead3656,2020-12-10T14:59:39.8277639Z,868.1,SF9BW125,-103,139,51.0305,13.7305
49,eui-b827ebfffead3656,2020-12-10T15:00:03.808134237Z,868.1,SF9BW125,-108,139,51.0305,13.7305
50,eui-b827ebfffead3656,2020-12-10T15:00:51.764293294Z,868.1,SF9BW125,-100,141,51.0263,13.7315
51,eui-b827ebfffead3656,2020-12-10T15:01:15.745504734Z,868.1,SF9BW125,-109,141,51.0242,13.7305
52,DresdenNeustadt,2020-12-10T15:01:39.700614673Z,868.1,SF9BW125,-119,161.3,51.0215,13.7298
52,eui-b827ebfffead3656,2020-12-10T15:01:39.700614673Z,868.1,SF9BW125,-111,161.3,51.0215,13.7298
53,DresdenNeustadt,2020-12-10T15:02:03.676796494Z,868.1,SF9BW125,-120,186.8,51.0198,13.7288
53,eui-f6175516db7c5b04,2020-12-10T15:02:03.676796494Z,868.1,SF9BW125,-118,186.8,51.0198,13.7288
53,eui-b827ebfffead3656,2020-12-10T15:02:03.676796494Z,868.1,SF9BW125,-113,186.8,51.0198,13.7288
54,DresdenNeustadt,2020-12-10T15:02:27.642510874Z,868.1,SF9BW125,-120,196,51.0198,13.7288
54,eui-f6175516db7c5b04,2020-12-10T15:02:27.642510874Z,868.1,SF9BW125,-119,196,51.0198,13.7288
54,eui-b827ebfffead3656,2020-12-10T15:02:27.642510874Z,868.1,SF9BW125,-115,196,51.0198,13.7288
55,DresdenNeustadt,2020-12-10T15:02:51.614000077Z,868.1,SF9BW125,-120,196,51.0198,13.7288
55,eui-f6175516db7c5b04,2020-12-10T15:02:51.614000077Z,868.1,SF9BW125,-119,196,51.0198,13.7288
55,eui-b827ebfffead3656,2020-12-10T15:02:51.614000077Z,868.1,SF9BW125,-113,196,51.0198,13.7288
56,eui-58a0cbfffe802655,2020-12-10T15:03:15.584814977Z,868.1,SF9BW125,-110,197.2,51.0196,13.7292
56,eui-f6175516db7c5b04,2020-12-10T15:03:15.584814977Z,868.1,SF9BW125,-114,197.2,51.0196,13.7292
57,eui-b827ebfffead3656,2020-12-10T15:03:39.541398822Z,868.1,SF9BW125,-117,197.8,51.0196,13.7298
58,eui-f6175516db7c5b04,2020-12-10T15:04:27.376218308Z,868.1,SF9BW125,-118,194.1,51.0192,13.7351
58,eui-dca632ffff85afc2,2020-12-10T15:04:27.376218308Z,868.1,SF9BW125,-97,194.1,51.0192,13.7351
59,eui-b827ebfffead3656,2020-12-10T15:04:51.213537291Z,868.1,SF9BW125,-117,192.2,51.021,13.7353
59,eui-dca632ffff85afc2,2020-12-10T15:04:51.213537291Z,868.1,SF9BW125,-90,192.2,51.021,13.7353
60,DresdenNeustadt,2020-12-10T15:05:15.083565101Z,868.1,SF9BW125,-120,193,51.0219,13.7346
60,eui-f6175516db7c5b04,2020-12-10T15:05:15.083565101Z,868.1,SF9BW125,-111,193,51.0219,13.7346
60,eui-b827ebfffead3656,2020-12-10T15:05:15.083565101Z,868.1,SF9BW125,-105,193,51.0219,13.7346
60,eui-dca632ffff85afc2,2020-12-10T15:05:15.083565101Z,868.1,SF9BW125,-80,193,51.0219,13.7346
61,eui-f6175516db7c5b04,2020-12-10T15:05:38.487598904Z,868.1,SF9BW125,-115,193.1,51.0221,13.7329
61,DresdenNeustadt,2020-12-10T15:05:38.487598904Z,868.1,SF9BW125,-119,193.1,51.0221,13.7329
61,eui-dca632ffff85afc2,2020-12-10T15:05:38.487598904Z,868.1,SF9BW125,-93,193.1,51.0221,13.7329
61,eui-b827ebfffead3656,2020-12-10T15:05:38.487598904Z,868.1,SF9BW125,-108,193.1,51.0221,13.7329
62,eui-58a0cbfffe802655,2020-12-10T15:06:02.346630171Z,868.1,SF9BW125,-113,194,51.0215,13.7316
62,eui-f6175516db7c5b04,2020-12-10T15:06:02.346630171Z,868.1,SF9BW125,-119,194,51.0215,13.7316
62,eui-b827ebfffead3656,2020-12-10T15:06:02.346630171Z,868.1,SF9BW125,-115,194,51.0215,13.7316
63,eui-58a0cbfffe802655,2020-12-10T15:06:25.824547061Z,868.1,SF9BW125,-113,192.2,51.0213,13.7316
63,eui-f6175516db7c5b04,2020-12-10T15:06:25.824547061Z,868.1,SF9BW125,-119,192.2,51.0213,13.7316
63,eui-b827ebfffead3656,2020-12-10T15:06:25.824547061Z,868.1,SF9BW125,-117,192.2,51.0213,13.7316
64,eui-f6175516db7c5b04,2020-12-10T15:06:49.800138279Z,868.1,SF9BW125,-120,192.2,51.0213,13.7316
64,eui-b827ebfffead3656,2020-12-10T15:06:49.800138279Z,868.1,SF9BW125,-120,192.2,51.0213,13.7316
65,eui-f6175516db7c5b04,2020-12-10T15:07:13.784816133Z,868.1,SF9BW125,-120,192.4,51.0213,13.7316
65,eui-58a0cbfffe802655,2020-12-10T15:07:13.784816133Z,868.1,SF9BW125,-110,192.4,51.0213,13.7316
65,eui-b827ebfffead3656,2020-12-10T15:07:13.784816133Z,868.1,SF9BW125,-117,192.4,51.0213,13.7316
66,eui-f6175516db7c5b04,2020-12-10T15:07:37.747225801Z,868.1,SF9BW125,-119,192.4,51.0213,13.7316
66,eui-b827ebfffead3656,2020-12-10T15:07:37.747225801Z,868.1,SF9BW125,-118,192.4,51.0213,13.7316
67,eui-b827ebfffead3656,2020-12-10T15:08:01.725214429Z,868.1,SF9BW125,-120,192.4,51.0213,13.7316
67,eui-f6175516db7c5b04,2020-12-10T15:08:01.725214429Z,868.1,SF9BW125,-117,192.4,51.0213,13.7316
67,eui-58a0cbfffe802655,2020-12-10T15:08:01.725214429Z,868.1,SF9BW125,-109,192.4,51.0213,13.7316
68,eui-f6175516db7c5b04,2020-12-10T15:08:25.694185121Z,868.1,SF9BW125,-118,192.4,51.0213,13.7316
68,eui-58a0cbfffe802655,2020-12-10T15:08:25.694185121Z,868.1,SF9BW125,-113,192.4,51.0213,13.7316
68,eui-b827ebfffead3656,2020-12-10T15:08:25.694185121Z,868.1,SF9BW125,-117,192.4,51.0213,13.7316
69,eui-58a0cbfffe802655,2020-12-10T15:08:49.659623901Z,868.1,SF9BW125,-112,192.4,51.0213,13.7316
69,eui-b827ebfffead3656,2020-12-10T15:08:49.659623901Z,868.1,SF9BW125,-119,192.4,51.0213,13.7316
70,eui-f6175516db7c5b04,2020-12-10T15:09:13.627145488Z,868.1,SF9BW125,-119,192.4,51.0213,13.7316
70,eui-58a0cbfffe802655,2020-12-10T15:09:13.627145488Z,868.1,SF9BW125,-109,192.4,51.0213,13.7316
71,eui-f6175516db7c5b04,2020-12-10T15:09:37.59330397Z,868.1,SF9BW125,-118,192.4,51.0213,13.7316
71,eui-58a0cbfffe802655,2020-12-10T15:09:37.59330397Z,868.1,SF9BW125,-111,192.4,51.0213,13.7316
71,eui-b827ebfffead3656,2020-12-10T15:09:37.59330397Z,868.1,SF9BW125,-120,192.4,51.0213,13.7316
72,eui-b827ebfffead3656,2020-12-10T15:10:01.569535391Z,868.1,SF9BW125,-120,192.4,51.0213,13.7316
72,eui-f6175516db7c5b04,2020-12-10T15:10:01.569535391Z,868.1,SF9BW125,-120,192.4,51.0213,13.7316
73,eui-58a0cbfffe802655,2020-12-10T15:10:25.527880043Z,868.1,SF9BW125,-113,192.4,51.0213,13.7316
73,eui-b827ebfffead3656,2020-12-10T15:10:25.527880043Z,868.1,SF9BW125,-118,192.4,51.0213,13.7316
74,eui-58a0cbfffe802655,2020-12-10T15:10:49.481193975Z,868.1,SF9BW125,-113,192.4,51.0213,13.7316
74,eui-f6175516db7c5b04,2020-12-10T15:10:49.481193975Z,868.1,SF9BW125,-117,192.4,51.0213,13.7316
75,eui-f6175516db7c5b04,2020-12-10T15:11:13.35004818Z,868.1,SF9BW125,-119,192.4,51.0213,13.7316
75,eui-58a0cbfffe802655,2020-12-10T15:11:13.35004818Z,868.1,SF9BW125,-113,192.4,51.0213,13.7316
75,eui-b827ebfffead3656,2020-12-10T15:11:13.35004818Z,868.1,SF9BW125,-117,192.4,51.0213,13.7316
76,eui-f6175516db7c5b04,2020-12-10T15:11:37.208624745Z,868.1,SF9BW125,-117,192.4,51.0213,13.7316
76,eui-58a0cbfffe802655,2020-12-10T15:11:37.208624745Z,868.1,SF9BW125,-111,192.4,51.0213,13.7316
76,eui-b827ebfffead3656,2020-12-10T15:11:37.208624745Z,868.1,SF9BW125,-119,192.4,51.0213,13.7316
